reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário
0.89,5.486400000000001,2.4384,549.753504,25.6725,75.495,-3,14,8,2019,11,8,2019,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
0.62,1.2192,1.2192,11.793392,17.7975,91.7175,1,24,2,2021,25,2,2021,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.28,3.048,1.2192,198.219704,32.655,104.685,-3,6,1,2021,3,1,2021,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0.81,1.2192,0.9144,11.793392,29.61,105.63,-2,10,10,2019,8,10,2019,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.15,6.4008,2.1336,356.523312,32.865,70.1925,4,11,1,2023,15,1,2023,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.66,0.9144,0.6096,2.721552,33.18,83.055,0,27,12,2022,27,12,2022,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
0.99,4.572,2.4384,283.495,32.550000000000004,75.4425,-4,22,6,2019,18,6,2019,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.2,2.1336,1.2192,11.793392,33.075,112.8225,-4,8,2,2022,4,2,2022,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False
0.39,1.524,1.2192,749.333984,34.965,130.095,-2,8,10,2022,6,10,2022,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.49,2.1336,1.524,1693.712528,45.465,75.1275,-1,30,12,2021,29,12,2021,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0.43,9.7536,4.2672,915.348656,19.425,71.39999999999999,-4,12,3,2023,8,3,2023,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0.12,12.192,4.2672,447.695304,35.7525,95.55,4,4,5,2019,8,5,2019,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.08,1.8288,1.2192,36.28736,16.6425,111.93,0,23,6,2020,23,6,2020,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False
0.41,2.1336,1.2192,1018.31404,27.6675,76.44,0,30,8,2021,30,8,2021,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
0.18,3.6576,1.8288,200.034072,33.862500000000004,57.3825,-4,9,3,2022,5,3,2022,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False
0.58,0.9144,0.6096,4.082328,18.375,77.1225,1,18,8,2023,19,8,2023,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.19,9.144,2.4384,882.690032,29.6625,124.005,4,26,9,2022,30,9,2022,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True
0.04,5.1816,2.4384,249.022008,20.9475,86.1,-2,25,8,2022,23,8,2022,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.46,1.2192,0.9144,140.159928,32.235,104.1075,-3,22,12,2021,19,12,2021,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0.58,6.096,2.1336,1733.175032,34.65,100.275,2,12,3,2021,14,3,2021,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0.27,10.0584,4.2672,265.35132,20.685,84.21,-3,29,1,2020,26,1,2020,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.26,5.486400000000001,2.4384,351.987392,31.815,93.0825,2,23,11,2019,25,11,2019,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.15,3.048,1.2192,330.214976,15.9075,77.28,-4,3,4,2023,30,3,2023,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.18,1.2192,1.2192,41.276872,28.245,100.065,-3,3,8,2021,31,7,2021,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True
0.54,12.192,2.1336,510.291,29.19,53.34,0,24,2,2022,24,2,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.12,2.7432000000000003,1.524,102.511792,27.457500000000003,125.2125,-4,21,10,2019,17,10,2019,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
0.3,6.7056,3.048,149.231768,35.49,103.845,4,11,6,2023,15,6,2023,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.1,3.9624,2.1336,136.531192,19.32,84.105,-2,14,8,2023,12,8,2023,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.54,4.2672,1.8288,993.820072,28.1925,62.7375,-4,11,10,2020,7,10,2020,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0.26,0.9144,0.9144,131.995272,31.9725,119.49,4,15,8,2020,19,8,2020,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True
0.16,5.7912,2.1336,447.695304,18.375,126.1575,3,15,8,2020,18,8,2020,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0.49,5.7912,3.048,477.632376,30.2925,112.7175,-2,18,7,2020,16,7,2020,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
0.04,4.572,2.4384,576.515432,21.315,125.055,4,14,2,2023,18,2,2023,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0.34,8.2296,2.7432000000000003,376.48136,21.315,115.9725,4,27,5,2020,31,5,2020,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
0.1,7.315200000000001,1.8288,777.003096,32.4975,124.4775,1,15,6,2021,16,6,2021,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False
0.79,6.096,1.8288,1013.77812,33.81,128.4675,3,9,7,2023,12,7,2023,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0.44,8.5344,4.572,401.882512,27.8775,55.3875,3,5,2,2020,8,2,2020,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.1,1.524,0.9144,7.257472,18.3225,87.30749999999999,-3,24,3,2019,21,3,2019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0.48,4.572,2.4384,443.612976,22.89,73.0275,3,27,11,2021,30,11,2021,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.48,3.3528,2.4384,346.090696,18.2175,124.845,-4,31,10,2019,27,10,2019,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
0.59,2.7432000000000003,1.524,117.026736,21.525,108.465,4,21,5,2023,25,5,2023,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True
0.49,6.4008,1.8288,240.857352,36.645,68.8275,-2,27,4,2019,25,4,2019,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.58,8.8392,3.3528,211.827464,27.3,75.7575,-3,28,5,2020,25,5,2020,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.21,4.8768,2.4384,536.145744,22.3125,127.5225,-3,28,7,2022,25,7,2022,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0.36,4.8768,2.4384,451.32404,28.665,120.225,0,30,6,2022,30,6,2022,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False
0.43,1.8288,1.2192,189.601456,29.7675,80.3775,4,20,12,2019,24,12,2019,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.39,1.8288,1.524,635.935984,39.5325,95.0775,0,24,8,2019,24,8,2019,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
0.04,1.8288,1.2192,1255.996248,28.7175,87.4125,-3,23,2,2020,20,2,2020,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0.82,9.144,4.2672,110.676448,16.2225,78.645,-1,22,4,2019,21,4,2019,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False
0.91,1.8288,1.2192,155.128464,18.27,112.245,4,25,9,2020,29,9,2020,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0.24,12.8016,3.3528,643.647048,31.4475,110.985,4,17,6,2022,21,6,2022,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0.14,4.8768,2.1336,91.171992,23.520000000000003,97.44,4,22,11,2019,26,11,2019,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.53,4.2672,1.8288,148.324584,36.12,123.165,2,28,11,2021,30,11,2021,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.69,7.9248,2.1336,96.615096,19.8975,118.7025,-3,2,6,2020,30,5,2020,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.08,3.3528,2.4384,1334.014072,25.725,64.6275,-3,14,4,2020,11,4,2020,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0.46,6.096,3.9624,136.531192,31.29,90.9825,3,19,10,2019,22,10,2019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0.54,2.7432000000000003,1.2192,26.761928,26.67,96.8625,-2,21,4,2019,19,4,2019,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.35,6.7056,3.048,177.354472,29.085,84.945,0,23,9,2021,23,9,2021,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False
0.49,3.3528,2.1336,155.582056,30.3975,75.2325,1,26,7,2021,27,7,2021,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.09,1.524,1.2192,301.185088,23.625,64.785,-1,30,11,2021,29,11,2021,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0.06,0.9144,0.9144,78.017824,17.1675,97.125,3,12,7,2023,15,7,2023,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.52,1.8288,1.524,323.864688,21.945,75.18,4,11,7,2019,15,7,2019,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0.98,1.2192,0.9144,9.07184,34.86,98.7,-2,26,5,2022,24,5,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.43,4.8768,2.1336,315.24644,26.04,111.8775,2,8,8,2021,10,8,2021,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False
0.21,4.572,2.1336,1082.724104,31.92,116.97,1,24,9,2022,25,9,2022,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0.12,3.048,1.2192,2166.355392,26.4075,52.9725,0,7,7,2019,7,7,2019,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0.16,7.9248,2.7432000000000003,402.336104,34.8075,93.9225,0,11,2,2022,11,2,2022,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0.55,1.524,0.9144,300.277904,21.63,128.5725,-2,17,9,2021,15,9,2021,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True
0.31,5.486400000000001,1.8288,45.812792,20.055,125.4225,-2,29,8,2020,27,8,2020,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.04,9.144,2.7432000000000003,1645.631776,28.56,53.235,0,5,1,2022,5,1,2022,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True
0.35,6.096,3.6576,493.961688,31.185,118.23,-1,2,2,2019,1,2,2019,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.14,2.7432000000000003,1.2192,53.070264,35.49,81.48,-4,20,3,2019,16,3,2019,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
0.58,10.0584,4.572,1326.7566,35.805,113.4,-3,25,11,2021,22,11,2021,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.13,7.010400000000001,2.4384,577.876208,30.3975,74.8125,-4,27,3,2020,23,3,2020,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True
0.15,3.6576,2.4384,194.590968,31.0275,67.83,3,6,12,2020,9,12,2020,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.75,2.7432000000000003,1.2192,222.26008,20.79,91.35,-4,30,3,2023,26,3,2023,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.42,11.2776,3.3528,986.5626,34.2825,114.87,-1,13,2,2019,12,2,2019,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.63,4.572,2.1336,1148.948536,40.11,103.11,0,19,5,2023,19,5,2023,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0.81,1.8288,1.524,2081.080096,35.7,88.7775,-4,20,12,2021,16,12,2021,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False
0.41,7.010400000000001,3.9624,219.538528,34.7025,75.8625,-3,14,3,2022,11,3,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.29,4.572,2.1336,89.811216,34.1775,91.8225,-4,13,1,2021,9,1,2021,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
0.49,1.2192,0.9144,250.382784,17.64,120.8025,1,15,3,2022,16,3,2022,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0.41,11.5824,3.3528,1678.2904,33.0225,79.4325,0,13,12,2020,13,12,2020,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0.77,0.9144,0.6096,15.422128,24.4125,80.01,-1,28,5,2023,27,5,2023,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0.55,2.4384,1.2192,16.329312,20.1075,58.485,-3,5,1,2019,2,1,2019,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.47,5.486400000000001,2.4384,1563.531624,35.8575,129.67499999999998,1,28,1,2023,29,1,2023,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0.52,4.8768,2.1336,425.469296,29.9775,104.8425,-1,20,4,2023,19,4,2023,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False
0.53,8.8392,3.3528,305.721008,32.655,93.8175,3,7,2,2020,10,2,2020,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.6,1.524,0.9144,26.308336,36.54,97.125,0,7,3,2022,7,3,2022,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
0.53,1.8288,1.2192,199.58048,34.44,108.0975,0,14,11,2019,14,11,2019,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.79,5.486400000000001,3.6576,316.607216,23.9925,93.975,0,5,6,2019,5,6,2019,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.0,2.1336,1.2192,346.090696,36.3825,119.2275,-2,19,12,2022,17,12,2022,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.12,5.486400000000001,3.6576,135.170416,31.7625,114.6075,-1,23,8,2020,22,8,2020,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True
0.98,7.62,1.8288,167.82904,23.3625,86.2575,-4,4,4,2020,31,3,2020,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.51,3.6576,2.1336,1081.81692,51.555,78.12,-2,23,8,2023,21,8,2023,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0.24,1.2192,1.2192,31.297848,22.68,80.1675,3,25,6,2019,28,6,2019,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.59,6.096,2.1336,179.622432,16.7475,120.12,-2,27,6,2022,25,6,2022,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.57,2.1336,1.524,441.345016,19.3725,80.43,2,21,2,2023,23,2,2023,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0.07,6.096,2.1336,1212.905008,18.375,54.705,-3,12,6,2022,9,6,2022,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0.1,3.048,1.524,30.390664,21.0525,71.3475,0,27,1,2022,27,1,2022,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
